Date,Site ID,POC,Daily Max 1-hour NO2 Concentration,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,SITE_LATITUDE,SITE_LONGITUDE
03/21/2019,60379033,1,9.7,8,Lancaster-Division Street,23,96,34.669739,-118.130511
03/22/2019,60379033,1,8.5,8,Lancaster-Division Street,23,96,34.669739,-118.130511
03/23/2019,60379033,1,10.1,9,Lancaster-Division Street,21,88,34.669739,-118.130511
03/24/2019,60379033,1,21,20,Lancaster-Division Street,23,96,34.669739,-118.130511
03/25/2019,60379033,1,30.3,28,Lancaster-Division Street,23,96,34.669739,-118.130511
03/26/2019,60379033,1,49.8,46,Lancaster-Division Street,23,96,34.669739,-118.130511
03/27/2019,60379033,1,14,13,Lancaster-Division Street,18,75,34.669739,-118.130511
03/28/2019,60379033,1,7.2,7,Lancaster-Division Street,23,96,34.669739,-118.130511
03/29/2019,60379033,1,6.5,6,Lancaster-Division Street,23,96,34.669739,-118.130511
03/30/2019,60379033,1,19,18,Lancaster-Division Street,23,96,34.669739,-118.130511
03/31/2019,60379033,1,19.9,18,Lancaster-Division Street,23,96,34.669739,-118.130511
04/01/2019,60379033,1,34.6,32,Lancaster-Division Street,23,96,34.669739,-118.130511
04/02/2019,60379033,1,15.5,14,Lancaster-Division Street,23,96,34.669739,-118.130511
04/03/2019,60379033,1,8.7,8,Lancaster-Division Street,23,96,34.669739,-118.130511
04/04/2019,60379033,1,14.2,13,Lancaster-Division Street,23,96,34.669739,-118.130511
04/05/2019,60379033,1,10.3,9,Lancaster-Division Street,23,96,34.669739,-118.130511
04/06/2019,60379033,1,9.1,8,Lancaster-Division Street,23,96,34.669739,-118.130511
04/07/2019,60379033,1,18,17,Lancaster-Division Street,23,96,34.669739,-118.130511
04/08/2019,60379033,1,29,27,Lancaster-Division Street,23,96,34.669739,-118.130511
04/09/2019,60379033,1,3.2,3,Lancaster-Division Street,23,96,34.669739,-118.130511
04/10/2019,60379033,1,20.5,19,Lancaster-Division Street,23,96,34.669739,-118.130511
04/11/2019,60379033,1,6.5,6,Lancaster-Division Street,23,96,34.669739,-118.130511
04/12/2019,60379033,1,9.9,8,Lancaster-Division Street,23,96,34.669739,-118.130511
04/13/2019,60379033,1,26.4,25,Lancaster-Division Street,23,96,34.669739,-118.130511
04/14/2019,60379033,1,6.5,6,Lancaster-Division Street,23,96,34.669739,-118.130511
04/15/2019,60379033,1,17.2,16,Lancaster-Division Street,23,96,34.669739,-118.130511
04/16/2019,60379033,1,7.9,7,Lancaster-Division Street,23,96,34.669739,-118.130511
04/17/2019,60379033,1,26.7,25,Lancaster-Division Street,23,96,34.669739,-118.130511
04/18/2019,60379033,1,30.6,28,Lancaster-Division Street,20,83,34.669739,-118.130511
04/19/2019,60379033,1,26.8,25,Lancaster-Division Street,21,88,34.669739,-118.130511
04/20/2019,60379033,1,7,7,Lancaster-Division Street,21,88,34.669739,-118.130511
04/21/2019,60379033,1,4.1,4,Lancaster-Division Street,21,88,34.669739,-118.130511
04/22/2019,60379033,1,33.1,31,Lancaster-Division Street,23,96,34.669739,-118.130511
04/23/2019,60379033,1,33.6,31,Lancaster-Division Street,23,96,34.669739,-118.130511
04/24/2019,60379033,1,41,39,Lancaster-Division Street,23,96,34.669739,-118.130511
04/25/2019,60379033,1,16,15,Lancaster-Division Street,23,96,34.669739,-118.130511
04/26/2019,60379033,1,26.1,25,Lancaster-Division Street,23,96,34.669739,-118.130511
04/27/2019,60379033,1,5,5,Lancaster-Division Street,23,96,34.669739,-118.130511
04/28/2019,60379033,1,8.9,8,Lancaster-Division Street,23,96,34.669739,-118.130511
04/29/2019,60379033,1,6.1,6,Lancaster-Division Street,23,96,34.669739,-118.130511
04/30/2019,60379033,1,6.7,6,Lancaster-Division Street,23,96,34.669739,-118.130511
05/01/2019,60379033,1,13.6,12,Lancaster-Division Street,23,96,34.669739,-118.130511
05/02/2019,60379033,1,33.3,31,Lancaster-Division Street,23,96,34.669739,-118.130511
05/03/2019,60379033,1,35.2,33,Lancaster-Division Street,23,96,34.669739,-118.130511
05/04/2019,60379033,1,11.8,10,Lancaster-Division Street,23,96,34.669739,-118.130511
05/05/2019,60379033,1,6,6,Lancaster-Division Street,23,96,34.669739,-118.130511
05/06/2019,60379033,1,6.9,6,Lancaster-Division Street,23,96,34.669739,-118.130511
05/07/2019,60379033,1,6.3,6,Lancaster-Division Street,23,96,34.669739,-118.130511
05/08/2019,60379033,1,11.3,10,Lancaster-Division Street,23,96,34.669739,-118.130511
05/09/2019,60379033,1,9.4,8,Lancaster-Division Street,23,96,34.669739,-118.130511
05/10/2019,60379033,1,10,9,Lancaster-Division Street,23,96,34.669739,-118.130511
05/11/2019,60379033,1,10.1,9,Lancaster-Division Street,23,96,34.669739,-118.130511
05/12/2019,60379033,1,9.5,8,Lancaster-Division Street,23,96,34.669739,-118.130511
05/13/2019,60379033,1,16.5,15,Lancaster-Division Street,23,96,34.669739,-118.130511
05/14/2019,60379033,1,22.9,21,Lancaster-Division Street,23,96,34.669739,-118.130511
05/15/2019,60379033,1,8.2,8,Lancaster-Division Street,23,96,34.669739,-118.130511
05/16/2019,60379033,1,6.2,6,Lancaster-Division Street,23,96,34.669739,-118.130511
05/17/2019,60379033,1,3.7,3,Lancaster-Division Street,23,96,34.669739,-118.130511
05/18/2019,60379033,1,16.6,15,Lancaster-Division Street,23,96,34.669739,-118.130511
05/19/2019,60379033,1,3.8,3,Lancaster-Division Street,23,96,34.669739,-118.130511
05/25/2019,60379033,1,9.8,8,Lancaster-Division Street,23,96,34.669739,-118.130511
05/26/2019,60379033,1,4.2,4,Lancaster-Division Street,23,96,34.669739,-118.130511
05/27/2019,60379033,1,3.9,3,Lancaster-Division Street,23,96,34.669739,-118.130511
05/28/2019,60379033,1,22.6,21,Lancaster-Division Street,23,96,34.669739,-118.130511
05/30/2019,60379033,1,22,21,Lancaster-Division Street,23,96,34.669739,-118.130511
05/31/2019,60379033,1,15.7,14,Lancaster-Division Street,23,96,34.669739,-118.130511
06/01/2019,60379033,1,18.5,17,Lancaster-Division Street,23,96,34.669739,-118.130511
06/02/2019,60379033,1,9.4,8,Lancaster-Division Street,23,96,34.669739,-118.130511
06/03/2019,60379033,1,32.4,30,Lancaster-Division Street,23,96,34.669739,-118.130511
06/04/2019,60379033,1,34.1,32,Lancaster-Division Street,23,96,34.669739,-118.130511
06/05/2019,60379033,1,25.7,24,Lancaster-Division Street,22,92,34.669739,-118.130511
06/06/2019,60379033,1,14.9,13,Lancaster-Division Street,23,96,34.669739,-118.130511
06/07/2019,60379033,1,20.6,19,Lancaster-Division Street,23,96,34.669739,-118.130511
06/08/2019,60379033,1,10.8,9,Lancaster-Division Street,23,96,34.669739,-118.130511
06/09/2019,60379033,1,18.9,17,Lancaster-Division Street,23,96,34.669739,-118.130511
06/10/2019,60379033,1,25.5,24,Lancaster-Division Street,23,96,34.669739,-118.130511
06/11/2019,60379033,1,31.5,29,Lancaster-Division Street,23,96,34.669739,-118.130511
06/12/2019,60379033,1,24.5,23,Lancaster-Division Street,23,96,34.669739,-118.130511
06/13/2019,60379033,1,6.2,6,Lancaster-Division Street,23,96,34.669739,-118.130511
06/14/2019,60379033,1,6.5,6,Lancaster-Division Street,23,96,34.669739,-118.130511
06/15/2019,60379033,1,8.3,8,Lancaster-Division Street,23,96,34.669739,-118.130511
06/16/2019,60379033,1,6.9,6,Lancaster-Division Street,23,96,34.669739,-118.130511
06/17/2019,60379033,1,16,15,Lancaster-Division Street,23,96,34.669739,-118.130511
06/18/2019,60379033,1,22.2,21,Lancaster-Division Street,23,96,34.669739,-118.130511
06/19/2019,60379033,1,11.1,10,Lancaster-Division Street,23,96,34.669739,-118.130511
06/20/2019,60379033,1,8.3,8,Lancaster-Division Street,23,96,34.669739,-118.130511
06/21/2019,60379033,1,4.9,4,Lancaster-Division Street,23,96,34.669739,-118.130511
06/22/2019,60379033,1,9.1,8,Lancaster-Division Street,23,96,34.669739,-118.130511
06/23/2019,60379033,1,12.3,11,Lancaster-Division Street,23,96,34.669739,-118.130511
06/24/2019,60379033,1,23.3,22,Lancaster-Division Street,23,96,34.669739,-118.130511
06/25/2019,60379033,1,11.2,10,Lancaster-Division Street,23,96,34.669739,-118.130511
06/26/2019,60379033,1,6,6,Lancaster-Division Street,23,96,34.669739,-118.130511
06/27/2019,60379033,1,13,12,Lancaster-Division Street,23,96,34.669739,-118.130511
06/28/2019,60379033,1,12.6,11,Lancaster-Division Street,23,96,34.669739,-118.130511
06/29/2019,60379033,1,12.8,11,Lancaster-Division Street,23,96,34.669739,-118.130511
06/30/2019,60379033,1,7.2,7,Lancaster-Division Street,23,96,34.669739,-118.130511
07/01/2019,60379033,1,20.2,19,Lancaster-Division Street,23,96,34.669739,-118.130511
07/02/2019,60379033,1,7.3,7,Lancaster-Division Street,23,96,34.669739,-118.130511
07/03/2019,60379033,1,9,8,Lancaster-Division Street,23,96,34.669739,-118.130511
07/04/2019,60379033,1,4.5,4,Lancaster-Division Street,23,96,34.669739,-118.130511
07/05/2019,60379033,1,16.9,15,Lancaster-Division Street,23,96,34.669739,-118.130511
07/06/2019,60379033,1,13.3,12,Lancaster-Division Street,23,96,34.669739,-118.130511
07/07/2019,60379033,1,7.3,7,Lancaster-Division Street,23,96,34.669739,-118.130511
07/08/2019,60379033,1,11.1,10,Lancaster-Division Street,23,96,34.669739,-118.130511
07/09/2019,60379033,1,17.6,16,Lancaster-Division Street,23,96,34.669739,-118.130511
07/10/2019,60379033,1,26.6,25,Lancaster-Division Street,23,96,34.669739,-118.130511
07/11/2019,60379033,1,19.6,18,Lancaster-Division Street,23,96,34.669739,-118.130511
07/12/2019,60379033,1,27.9,25,Lancaster-Division Street,23,96,34.669739,-118.130511
07/13/2019,60379033,1,18.4,17,Lancaster-Division Street,23,96,34.669739,-118.130511
07/14/2019,60379033,1,6.2,6,Lancaster-Division Street,23,96,34.669739,-118.130511
07/15/2019,60379033,1,5.8,5,Lancaster-Division Street,23,96,34.669739,-118.130511
07/16/2019,60379033,1,9.7,8,Lancaster-Division Street,23,96,34.669739,-118.130511
07/17/2019,60379033,1,13.5,12,Lancaster-Division Street,23,96,34.669739,-118.130511
07/18/2019,60379033,1,13.9,12,Lancaster-Division Street,23,96,34.669739,-118.130511
07/19/2019,60379033,1,14.2,13,Lancaster-Division Street,23,96,34.669739,-118.130511
07/20/2019,60379033,1,7.5,7,Lancaster-Division Street,23,96,34.669739,-118.130511
07/21/2019,60379033,1,8.1,8,Lancaster-Division Street,23,96,34.669739,-118.130511
07/22/2019,60379033,1,15.4,14,Lancaster-Division Street,23,96,34.669739,-118.130511
07/23/2019,60379033,1,19.1,18,Lancaster-Division Street,23,96,34.669739,-118.130511
07/24/2019,60379033,1,26,25,Lancaster-Division Street,23,96,34.669739,-118.130511
07/25/2019,60379033,1,16.6,15,Lancaster-Division Street,23,96,34.669739,-118.130511
07/26/2019,60379033,1,38,36,Lancaster-Division Street,23,96,34.669739,-118.130511
07/27/2019,60379033,1,11.8,10,Lancaster-Division Street,23,96,34.669739,-118.130511
07/28/2019,60379033,1,14.7,13,Lancaster-Division Street,23,96,34.669739,-118.130511
07/29/2019,60379033,1,26.1,25,Lancaster-Division Street,23,96,34.669739,-118.130511
07/30/2019,60379033,1,21.3,20,Lancaster-Division Street,22,92,34.669739,-118.130511
07/31/2019,60379033,1,19.8,18,Lancaster-Division Street,23,96,34.669739,-118.130511
08/01/2019,60379033,1,25.4,24,Lancaster-Division Street,23,96,34.669739,-118.130511
08/02/2019,60379033,1,24.9,23,Lancaster-Division Street,23,96,34.669739,-118.130511
08/03/2019,60379033,1,30,28,Lancaster-Division Street,23,96,34.669739,-118.130511
08/04/2019,60379033,1,15.3,14,Lancaster-Division Street,23,96,34.669739,-118.130511
08/05/2019,60379033,1,30.2,28,Lancaster-Division Street,23,96,34.669739,-118.130511
08/06/2019,60379033,1,36,34,Lancaster-Division Street,23,96,34.669739,-118.130511
08/07/2019,60379033,1,30.3,28,Lancaster-Division Street,23,96,34.669739,-118.130511
08/08/2019,60379033,1,28,26,Lancaster-Division Street,23,96,34.669739,-118.130511
08/09/2019,60379033,1,22.1,21,Lancaster-Division Street,23,96,34.669739,-118.130511
08/10/2019,60379033,1,8,8,Lancaster-Division Street,23,96,34.669739,-118.130511
08/11/2019,60379033,1,8,8,Lancaster-Division Street,23,96,34.669739,-118.130511
08/12/2019,60379033,1,30.9,28,Lancaster-Division Street,23,96,34.669739,-118.130511
08/13/2019,60379033,1,35.9,33,Lancaster-Division Street,23,96,34.669739,-118.130511
08/14/2019,60379033,1,25.2,24,Lancaster-Division Street,23,96,34.669739,-118.130511
08/15/2019,60379033,1,31.9,29,Lancaster-Division Street,23,96,34.669739,-118.130511
08/16/2019,60379033,1,20.6,19,Lancaster-Division Street,23,96,34.669739,-118.130511
08/17/2019,60379033,1,4.3,4,Lancaster-Division Street,23,96,34.669739,-118.130511
08/18/2019,60379033,1,7.6,7,Lancaster-Division Street,23,96,34.669739,-118.130511
08/19/2019,60379033,1,22.6,21,Lancaster-Division Street,23,96,34.669739,-118.130511
08/20/2019,60379033,1,25.9,24,Lancaster-Division Street,23,96,34.669739,-118.130511
08/21/2019,60379033,1,21.4,20,Lancaster-Division Street,23,96,34.669739,-118.130511
08/22/2019,60379033,1,35.3,33,Lancaster-Division Street,23,96,34.669739,-118.130511
08/23/2019,60379033,1,17.4,16,Lancaster-Division Street,23,96,34.669739,-118.130511
08/24/2019,60379033,1,21.1,20,Lancaster-Division Street,23,96,34.669739,-118.130511
08/25/2019,60379033,1,9.6,8,Lancaster-Division Street,23,96,34.669739,-118.130511
08/26/2019,60379033,1,22.1,21,Lancaster-Division Street,23,96,34.669739,-118.130511
08/27/2019,60379033,1,27.4,25,Lancaster-Division Street,23,96,34.669739,-118.130511
08/28/2019,60379033,1,16.5,15,Lancaster-Division Street,23,96,34.669739,-118.130511
08/29/2019,60379033,1,32.6,30,Lancaster-Division Street,23,96,34.669739,-118.130511
08/30/2019,60379033,1,23.8,22,Lancaster-Division Street,20,83,34.669739,-118.130511
08/31/2019,60379033,1,11.5,10,Lancaster-Division Street,23,96,34.669739,-118.130511
09/01/2019,60379033,1,10.8,9,Lancaster-Division Street,23,96,34.669739,-118.130511
09/02/2019,60379033,1,6.8,6,Lancaster-Division Street,23,96,34.669739,-118.130511
09/03/2019,60379033,1,29.4,27,Lancaster-Division Street,18,75,34.669739,-118.130511
09/04/2019,60379033,1,37.8,35,Lancaster-Division Street,23,96,34.669739,-118.130511
09/05/2019,60379033,1,27.1,25,Lancaster-Division Street,23,96,34.669739,-118.130511
09/06/2019,60379033,1,29.3,27,Lancaster-Division Street,23,96,34.669739,-118.130511
09/07/2019,60379033,1,16.7,15,Lancaster-Division Street,23,96,34.669739,-118.130511
09/08/2019,60379033,1,5,5,Lancaster-Division Street,23,96,34.669739,-118.130511
09/09/2019,60379033,1,29.3,27,Lancaster-Division Street,23,96,34.669739,-118.130511
09/10/2019,60379033,1,11.1,10,Lancaster-Division Street,23,96,34.669739,-118.130511
09/11/2019,60379033,1,28.7,26,Lancaster-Division Street,23,96,34.669739,-118.130511
09/12/2019,60379033,1,39.8,37,Lancaster-Division Street,23,96,34.669739,-118.130511
09/13/2019,60379033,1,39.7,37,Lancaster-Division Street,23,96,34.669739,-118.130511
09/14/2019,60379033,1,33.8,31,Lancaster-Division Street,23,96,34.669739,-118.130511
09/15/2019,60379033,1,19.8,18,Lancaster-Division Street,23,96,34.669739,-118.130511
09/16/2019,60379033,1,16.7,15,Lancaster-Division Street,23,96,34.669739,-118.130511
09/17/2019,60379033,1,7.8,7,Lancaster-Division Street,23,96,34.669739,-118.130511
09/18/2019,60379033,1,36.3,34,Lancaster-Division Street,23,96,34.669739,-118.130511
09/19/2019,60379033,1,7,7,Lancaster-Division Street,23,96,34.669739,-118.130511
09/20/2019,60379033,1,28.3,26,Lancaster-Division Street,23,96,34.669739,-118.130511
09/21/2019,60379033,1,30,28,Lancaster-Division Street,23,96,34.669739,-118.130511
09/22/2019,60379033,1,17.5,16,Lancaster-Division Street,23,96,34.669739,-118.130511
09/23/2019,60379033,1,19.9,18,Lancaster-Division Street,23,96,34.669739,-118.130511
09/24/2019,60379033,1,36.7,34,Lancaster-Division Street,23,96,34.669739,-118.130511
09/25/2019,60379033,1,38.7,36,Lancaster-Division Street,23,96,34.669739,-118.130511
09/26/2019,60379033,1,18.1,17,Lancaster-Division Street,23,96,34.669739,-118.130511
09/27/2019,60379033,1,5.9,5,Lancaster-Division Street,23,96,34.669739,-118.130511
09/28/2019,60379033,1,6.9,6,Lancaster-Division Street,23,96,34.669739,-118.130511
09/29/2019,60379033,1,5.7,5,Lancaster-Division Street,23,96,34.669739,-118.130511
09/30/2019,60379033,1,8.8,8,Lancaster-Division Street,23,96,34.669739,-118.130511
10/01/2019,60379033,1,13,12,Lancaster-Division Street,23,96,34.669739,-118.130511
10/02/2019,60379033,1,38.4,36,Lancaster-Division Street,23,96,34.669739,-118.130511
10/03/2019,60379033,1,37.4,35,Lancaster-Division Street,23,96,34.669739,-118.130511
10/04/2019,60379033,1,11.6,10,Lancaster-Division Street,23,96,34.669739,-118.130511
10/05/2019,60379033,1,24.6,23,Lancaster-Division Street,23,96,34.669739,-118.130511
10/06/2019,60379033,1,32.5,30,Lancaster-Division Street,23,96,34.669739,-118.130511
10/07/2019,60379033,1,32.3,30,Lancaster-Division Street,23,96,34.669739,-118.130511
10/08/2019,60379033,1,34.6,32,Lancaster-Division Street,23,96,34.669739,-118.130511
10/09/2019,60379033,1,9.1,8,Lancaster-Division Street,23,96,34.669739,-118.130511
10/10/2019,60379033,1,16.3,15,Lancaster-Division Street,23,96,34.669739,-118.130511
10/11/2019,60379033,1,28.7,26,Lancaster-Division Street,23,96,34.669739,-118.130511
10/12/2019,60379033,1,29.7,27,Lancaster-Division Street,23,96,34.669739,-118.130511
10/13/2019,60379033,1,26.1,25,Lancaster-Division Street,23,96,34.669739,-118.130511
10/14/2019,60379033,1,40.9,38,Lancaster-Division Street,23,96,34.669739,-118.130511
10/15/2019,60379033,1,40.3,38,Lancaster-Division Street,23,96,34.669739,-118.130511
10/16/2019,60379033,1,38.5,36,Lancaster-Division Street,23,96,34.669739,-118.130511
10/17/2019,60379033,1,10.8,9,Lancaster-Division Street,23,96,34.669739,-118.130511
10/18/2019,60379033,1,4.7,4,Lancaster-Division Street,23,96,34.669739,-118.130511
10/19/2019,60379033,1,17.2,16,Lancaster-Division Street,23,96,34.669739,-118.130511
10/20/2019,60379033,1,7.4,7,Lancaster-Division Street,23,96,34.669739,-118.130511
10/21/2019,60379033,1,36,34,Lancaster-Division Street,23,96,34.669739,-118.130511
10/22/2019,60379033,1,32.7,30,Lancaster-Division Street,23,96,34.669739,-118.130511
10/23/2019,60379033,1,32.4,30,Lancaster-Division Street,23,96,34.669739,-118.130511
10/24/2019,60379033,1,29.9,27,Lancaster-Division Street,23,96,34.669739,-118.130511
10/25/2019,60379033,1,37,35,Lancaster-Division Street,23,96,34.669739,-118.130511
10/26/2019,60379033,1,35.8,33,Lancaster-Division Street,23,96,34.669739,-118.130511
10/27/2019,60379033,1,6,6,Lancaster-Division Street,23,96,34.669739,-118.130511
10/28/2019,60379033,1,32.4,30,Lancaster-Division Street,23,96,34.669739,-118.130511
10/29/2019,60379033,1,18.3,17,Lancaster-Division Street,23,96,34.669739,-118.130511
10/30/2019,60379033,1,21.2,20,Lancaster-Division Street,23,96,34.669739,-118.130511
10/31/2019,60379033,1,37.8,35,Lancaster-Division Street,23,96,34.669739,-118.130511
11/01/2019,60379033,1,32.4,30,Lancaster-Division Street,23,96,34.669739,-118.130511
11/02/2019,60379033,1,34.8,32,Lancaster-Division Street,23,96,34.669739,-118.130511
11/03/2019,60379033,1,32.5,30,Lancaster-Division Street,23,96,34.669739,-118.130511
11/04/2019,60379033,1,43.3,41,Lancaster-Division Street,23,96,34.669739,-118.130511
11/06/2019,60379033,1,28.8,26,Lancaster-Division Street,18,75,34.669739,-118.130511
11/07/2019,60379033,1,34.1,32,Lancaster-Division Street,18,75,34.669739,-118.130511
11/09/2019,60379033,1,30.9,28,Lancaster-Division Street,23,96,34.669739,-118.130511
11/10/2019,60379033,1,36.3,34,Lancaster-Division Street,23,96,34.669739,-118.130511
11/11/2019,60379033,1,34.4,32,Lancaster-Division Street,23,96,34.669739,-118.130511
11/12/2019,60379033,1,41.7,39,Lancaster-Division Street,23,96,34.669739,-118.130511
11/13/2019,60379033,1,31.4,29,Lancaster-Division Street,23,96,34.669739,-118.130511
11/14/2019,60379033,1,27.8,25,Lancaster-Division Street,23,96,34.669739,-118.130511
11/15/2019,60379033,1,41.4,39,Lancaster-Division Street,23,96,34.669739,-118.130511
11/16/2019,60379033,1,28.1,26,Lancaster-Division Street,23,96,34.669739,-118.130511
11/17/2019,60379033,1,27.8,25,Lancaster-Division Street,23,96,34.669739,-118.130511
11/18/2019,60379033,1,36,34,Lancaster-Division Street,23,96,34.669739,-118.130511
11/19/2019,60379033,1,35.3,33,Lancaster-Division Street,23,96,34.669739,-118.130511
11/20/2019,60379033,1,13.1,12,Lancaster-Division Street,23,96,34.669739,-118.130511
11/21/2019,60379033,1,30.4,28,Lancaster-Division Street,23,96,34.669739,-118.130511
11/22/2019,60379033,1,23.2,22,Lancaster-Division Street,23,96,34.669739,-118.130511
11/23/2019,60379033,1,23.5,22,Lancaster-Division Street,23,96,34.669739,-118.130511
11/24/2019,60379033,1,31.8,29,Lancaster-Division Street,23,96,34.669739,-118.130511
11/25/2019,60379033,1,26.4,25,Lancaster-Division Street,23,96,34.669739,-118.130511
11/26/2019,60379033,1,30.8,28,Lancaster-Division Street,23,96,34.669739,-118.130511
11/27/2019,60379033,1,6.2,6,Lancaster-Division Street,23,96,34.669739,-118.130511
11/28/2019,60379033,1,18.6,17,Lancaster-Division Street,23,96,34.669739,-118.130511
11/29/2019,60379033,1,16.5,15,Lancaster-Division Street,23,96,34.669739,-118.130511
11/30/2019,60379033,1,22.8,21,Lancaster-Division Street,23,96,34.669739,-118.130511
12/01/2019,60379033,1,24.4,23,Lancaster-Division Street,23,96,34.669739,-118.130511
12/02/2019,60379033,1,35.6,33,Lancaster-Division Street,23,96,34.669739,-118.130511
12/03/2019,60379033,1,27.8,25,Lancaster-Division Street,23,96,34.669739,-118.130511
12/04/2019,60379033,1,20.3,19,Lancaster-Division Street,22,92,34.669739,-118.130511
12/05/2019,60379033,1,20.4,19,Lancaster-Division Street,18,75,34.669739,-118.130511
12/06/2019,60379033,1,22.1,21,Lancaster-Division Street,23,96,34.669739,-118.130511
12/07/2019,60379033,1,21.1,20,Lancaster-Division Street,23,96,34.669739,-118.130511
12/08/2019,60379033,1,10.8,9,Lancaster-Division Street,23,96,34.669739,-118.130511
12/09/2019,60379033,1,26.8,25,Lancaster-Division Street,23,96,34.669739,-118.130511
12/10/2019,60379033,1,33.7,31,Lancaster-Division Street,23,96,34.669739,-118.130511
12/11/2019,60379033,1,27.3,25,Lancaster-Division Street,23,96,34.669739,-118.130511
12/12/2019,60379033,1,23,22,Lancaster-Division Street,23,96,34.669739,-118.130511
12/13/2019,60379033,1,25.4,24,Lancaster-Division Street,23,96,34.669739,-118.130511
12/14/2019,60379033,1,6.7,6,Lancaster-Division Street,23,96,34.669739,-118.130511
12/15/2019,60379033,1,17.1,16,Lancaster-Division Street,23,96,34.669739,-118.130511
12/16/2019,60379033,1,25.2,24,Lancaster-Division Street,20,83,34.669739,-118.130511
12/17/2019,60379033,1,28.9,26,Lancaster-Division Street,21,88,34.669739,-118.130511
12/18/2019,60379033,1,36.2,34,Lancaster-Division Street,23,96,34.669739,-118.130511
12/19/2019,60379033,1,34.7,32,Lancaster-Division Street,23,96,34.669739,-118.130511
12/20/2019,60379033,1,30.1,28,Lancaster-Division Street,23,96,34.669739,-118.130511
12/21/2019,60379033,1,28.2,26,Lancaster-Division Street,23,96,34.669739,-118.130511
12/22/2019,60379033,1,24.1,23,Lancaster-Division Street,23,96,34.669739,-118.130511
12/23/2019,60379033,1,20.7,19,Lancaster-Division Street,23,96,34.669739,-118.130511
12/24/2019,60379033,1,21,20,Lancaster-Division Street,23,96,34.669739,-118.130511
12/25/2019,60379033,1,6.8,6,Lancaster-Division Street,23,96,34.669739,-118.130511
12/26/2019,60379033,1,25.1,24,Lancaster-Division Street,23,96,34.669739,-118.130511
12/27/2019,60379033,1,30.7,28,Lancaster-Division Street,23,96,34.669739,-118.130511
12/28/2019,60379033,1,29.3,27,Lancaster-Division Street,23,96,34.669739,-118.130511
12/29/2019,60379033,1,26.5,25,Lancaster-Division Street,23,96,34.669739,-118.130511
12/30/2019,60379033,1,17.3,16,Lancaster-Division Street,23,96,34.669739,-118.130511
12/31/2019,60379033,1,25.8,24,Lancaster-Division Street,23,96,34.669739,-118.130511
01/01/2019,60590007,5,19.3,18,Anaheim,24,100,33.83062,-117.93845
01/02/2019,60590007,5,41.9,39,Anaheim,24,100,33.83062,-117.93845
01/03/2019,60590007,5,46.1,43,Anaheim,24,100,33.83062,-117.93845
01/04/2019,60590007,5,43.7,41,Anaheim,24,100,33.83062,-117.93845
01/05/2019,60590007,5,35.5,33,Anaheim,24,100,33.83062,-117.93845
01/06/2019,60590007,5,32.6,30,Anaheim,24,100,33.83062,-117.93845
01/07/2019,60590007,5,36.3,34,Anaheim,24,100,33.83062,-117.93845
01/08/2019,60590007,5,39.6,37,Anaheim,24,100,33.83062,-117.93845
01/09/2019,60590007,5,37.3,35,Anaheim,24,100,33.83062,-117.93845
01/10/2019,60590007,5,31.6,29,Anaheim,24,100,33.83062,-117.93845
01/11/2019,60590007,5,32.3,30,Anaheim,22,92,33.83062,-117.93845
01/12/2019,60590007,5,29.7,27,Anaheim,24,100,33.83062,-117.93845
01/13/2019,60590007,5,33,31,Anaheim,24,100,33.83062,-117.93845
01/14/2019,60590007,5,34.3,32,Anaheim,24,100,33.83062,-117.93845
01/15/2019,60590007,5,31.8,29,Anaheim,22,92,33.83062,-117.93845
01/16/2019,60590007,5,23.1,22,Anaheim,24,100,33.83062,-117.93845
01/17/2019,60590007,5,21.1,20,Anaheim,24,100,33.83062,-117.93845
01/18/2019,60590007,5,34,32,Anaheim,24,100,33.83062,-117.93845
01/19/2019,60590007,5,43.8,41,Anaheim,24,100,33.83062,-117.93845
01/20/2019,60590007,5,21.5,20,Anaheim,24,100,33.83062,-117.93845
01/21/2019,60590007,5,35.6,33,Anaheim,24,100,33.83062,-117.93845
01/22/2019,60590007,5,37.4,35,Anaheim,24,100,33.83062,-117.93845
01/23/2019,60590007,5,43.1,41,Anaheim,24,100,33.83062,-117.93845
01/24/2019,60590007,5,48.8,45,Anaheim,24,100,33.83062,-117.93845
01/25/2019,60590007,5,47.2,44,Anaheim,24,100,33.83062,-117.93845
01/26/2019,60590007,5,46,43,Anaheim,24,100,33.83062,-117.93845
01/27/2019,60590007,5,42.6,40,Anaheim,24,100,33.83062,-117.93845
01/28/2019,60590007,5,59.4,56,Anaheim,24,100,33.83062,-117.93845
01/29/2019,60590007,5,46.1,43,Anaheim,22,92,33.83062,-117.93845
01/30/2019,60590007,5,33,31,Anaheim,24,100,33.83062,-117.93845
01/31/2019,60590007,5,33.3,31,Anaheim,24,100,33.83062,-117.93845
02/01/2019,60590007,5,26.3,25,Anaheim,24,100,33.83062,-117.93845
02/02/2019,60590007,5,16.6,15,Anaheim,24,100,33.83062,-117.93845
02/03/2019,60590007,5,15.4,14,Anaheim,24,100,33.83062,-117.93845
02/04/2019,60590007,5,21.3,20,Anaheim,24,100,33.83062,-117.93845
02/05/2019,60590007,5,35.8,33,Anaheim,24,100,33.83062,-117.93845
